x,y,z,r,g,b
59.8286,73.8948,1.1157,0.8,0.8,0.8
57.7197,80.8105,2.0034,0.8,0.8,0.8
54.2435,71.7832,-1.0067,0.8,0.8,0.8
59.5845,74.5733,-0.3607,0.8,0.8,0.8
46.4716,71.4926,8.0514,0.8,0.8,0.8
51.0854,71.0927,6.0223,0.8,0.8,0.8
52.6537,72.0636,-0.4417,0.8,0.8,0.8
47.5398,73.5783,3.284,0.8,0.8,0.8
54.1839,77.178,-1.2941,0.8,0.8,0.8
46.2065,72.3296,0.634,0.8,0.8,0.8
52.0344,75.8548,5.266,0.8,0.8,0.8
45.4417,73.1801,6.8726,0.8,0.8,0.8
52.4419,78.1393,2.7664,0.8,0.8,0.8
57.4247,82.3545,2.4397,0.8,0.8,0.8
53.3096,77.7871,4.108,0.8,0.8,0.8
49.2463,75.6351,1.7445,0.8,0.8,0.8
48.3629,70.2577,5.5748,0.8,0.8,0.8
52.9174,75.882,4.1635,0.8,0.8,0.8
52.4127,80.6614,-0.5125,0.8,0.8,0.8
54.2923,80.1157,3.7587,0.8,0.8,0.8
53.8772,82.6453,-1.2924,0.8,0.8,0.8
55.5518,82.548,2.6583,0.8,0.8,0.8
48.5894,70.205,4.4096,0.8,0.8,0.8
51.7734,76.5716,4.7393,0.8,0.8,0.8
55.5697,79.0792,3.8826,0.8,0.8,0.8
45.832,76.1513,3.0108,0.8,0.8,0.8
51.6862,77.7562,-0.0911,0.8,0.8,0.8
53.8532,79.1948,3.8323,0.8,0.8,0.8
49.751,70.7524,-1.2999,0.8,0.8,0.8
51.9377,71.4129,2.1316,0.8,0.8,0.8
48.9592,72.2829,-1.3007,0.8,0.8,0.8
46.2545,77.8451,8.7276,0.8,0.8,0.8
49.4573,74.1569,-1.2946,0.8,0.8,0.8
53.7116,72.6056,-1.3057,0.8,0.8,0.8
52.5497,78.1707,-0.5292,0.8,0.8,0.8
56.3948,78.3454,-0.9324,0.8,0.8,0.8
55.0733,80.0796,-0.6336,0.8,0.8,0.8
55.5686,79.5988,-0.0992,0.8,0.8,0.8
46.0375,76.3156,8.2424,0.8,0.8,0.8
54.7771,72.7989,5.6237,0.8,0.8,0.8
58.6382,77.7641,1.3699,0.8,0.8,0.8
47.3952,69.953,1.7096,0.8,0.8,0.8
46.7877,73.1132,-1.2959,0.8,0.8,0.8
46.184,72.4407,2.3874,0.8,0.8,0.8
55.5155,79.9289,3.8634,0.8,0.8,0.8
58.5046,72.7723,2.7742,0.8,0.8,0.8
55.1604,72.4182,2.432,0.8,0.8,0.8
57.2985,82.2647,1.9033,0.8,0.8,0.8
52.8577,79.2144,1.4136,0.8,0.8,0.8
51.4887,71.2617,2.277,0.8,0.8,0.8
45.6122,74.168,2.6964,0.8,0.8,0.8
57.0941,83.0121,1.0857,0.8,0.8,0.8
50.1959,73.4946,8.7221,0.8,0.8,0.8
51.9793,72.6775,-1.1855,0.8,0.8,0.8
57.6608,79.9416,0.9056,0.8,0.8,0.8
52.6441,79.8995,-0.6422,0.8,0.8,0.8
47.7579,71.7683,-1.2974,0.8,0.8,0.8
47.7137,70.0519,1.1197,0.8,0.8,0.8
59.3952,75.259,-0.4769,0.8,0.8,0.8
55.4776,72.3178,2.1955,0.8,0.8,0.8
48.4118,76.0989,3.8545,0.8,0.8,0.8
50.7112,70.359,0.3571,0.8,0.8,0.8
48.5393,75.2991,0.4899,0.8,0.8,0.8
59.0711,75.9799,1.6223,0.8,0.8,0.8
58.5774,77.9591,1.1756,0.8,0.8,0.8
47.7445,70.0647,6.6243,0.8,0.8,0.8
52.5412,71.6375,4.6841,0.8,0.8,0.8
49.0408,77.1241,0.368,0.8,0.8,0.8
55.0497,76.008,4.1182,0.8,0.8,0.8
54.6381,77.5664,4.1286,0.8,0.8,0.8
48.4668,76.9455,-0.6065,0.8,0.8,0.8
59.2858,75.646,0.053,0.8,0.8,0.8
51.3548,77.9469,5.7288,0.8,0.8,0.8
59.6444,74.478,-0.72,0.8,0.8,0.8
58.8196,76.819,0.2925,0.8,0.8,0.8
45.6547,74.4751,8.7248,0.8,0.8,0.8
54.5928,73.9009,-0.91,0.8,0.8,0.8
54.2594,74.0005,-0.803,0.8,0.8,0.8
53.8804,73.8073,5.1379,0.8,0.8,0.8
46.3686,72.1097,-1.2977,0.8,0.8,0.8
56.9267,76.4215,-1.2959,0.8,0.8,0.8
55.2114,79.8391,-1.0697,0.8,0.8,0.8
57.1116,72.8352,-1.3089,0.8,0.8,0.8
57.3055,77.2637,4.1711,0.8,0.8,0.8
46.3762,72.4745,4.8552,0.8,0.8,0.8
47.9584,76.8021,0.1511,0.8,0.8,0.8
49.4579,75.5951,4.6577,0.8,0.8,0.8
50.9541,76.7044,-1.3031,0.8,0.8,0.8
51.7258,82.9007,3.0495,0.8,0.8,0.8
49.9448,74.4192,8.7295,0.8,0.8,0.8
57.9711,72.6253,2.2217,0.8,0.8,0.8
47.3566,69.9457,-0.4273,0.8,0.8,0.8
52.7599,74.5185,5.5614,0.8,0.8,0.8
58.7515,76.7988,0.2737,0.8,0.8,0.8
56.9993,80.183,-0.4099,0.8,0.8,0.8
53.6597,73.23,7.57,0.8,0.8,0.8
46.8216,70.4021,8.2855,0.8,0.8,0.8
46.4086,72.9128,1.3734,0.8,0.8,0.8
47.8197,73.6803,3.2823,0.8,0.8,0.8
51.7567,86.6061,3.0862,0.8,0.8,0.8
46.8057,74.6609,8.7232,0.8,0.8,0.8
48.589,75.4906,0.357,0.8,0.8,0.8
58.8037,77.245,3.0224,0.8,0.8,0.8
58.2499,79.0763,1.7104,0.8,0.8,0.8
58.6296,77.7632,1.4492,0.8,0.8,0.8
52.8065,79.3622,-1.1331,0.8,0.8,0.8
56.7644,79.218,-0.1589,0.8,0.8,0.8
50.8295,74.5079,1.9414,0.8,0.8,0.8
50.1611,77.4588,0.5524,0.8,0.8,0.8
46.8171,70.406,4.0982,0.8,0.8,0.8
47.6262,71.8338,8.7201,0.8,0.8,0.8
47.1969,70.2748,8.7187,0.8,0.8,0.8
50.499,87.7824,2.9437,0.8,0.8,0.8
55.036,76.6114,4.118,0.8,0.8,0.8
47.6513,73.1409,4.8554,0.8,0.8,0.8
52.7162,74.0803,-1.3064,0.8,0.8,0.8
51.5484,71.9107,-0.3928,0.8,0.8,0.8
48.431,73.8982,0.3308,0.8,0.8,0.8
57.7267,80.7767,3.2748,0.8,0.8,0.8
56.2093,78.6295,-0.249,0.8,0.8,0.8
51.8994,89.0212,-0.2063,0.8,0.8,0.8
55.1332,72.4105,1.0042,0.8,0.8,0.8
48.2294,70.2163,6.4013,0.8,0.8,0.8
47.1676,73.1875,-1.2941,0.8,0.8,0.8
57.1585,77.8543,4.2053,0.8,0.8,0.8
54.5486,82.2026,0.6878,0.8,0.8,0.8
51.7255,71.3849,1.2742,0.8,0.8,0.8
55.8593,78.9831,-1.0692,0.8,0.8,0.8
53.3022,75.5928,4.1713,0.8,0.8,0.8
53.9762,71.5897,8.315,0.8,0.8,0.8
57.8231,80.4776,0.7446,0.8,0.8,0.8
57.8465,72.8133,0.7341,0.8,0.8,0.8
57.4772,81.5795,3.0533,0.8,0.8,0.8
46.3224,75.2293,8.7284,0.8,0.8,0.8
53.302,78.0004,-1.2912,0.8,0.8,0.8
56.0021,81.2239,3.692,0.8,0.8,0.8
54.9678,72.974,3.7264,0.8,0.8,0.8
54.1329,71.4503,1.6907,0.8,0.8,0.8
50.6847,70.4146,0.01,0.8,0.8,0.8
52.9736,85.6309,4.6626,0.8,0.8,0.8
51.3473,84.1722,0.6409,0.8,0.8,0.8
48.5316,76.9765,2.9001,0.8,0.8,0.8
53.3071,77.9075,-1.2905,0.8,0.8,0.8
59.1424,75.78,2.0155,0.8,0.8,0.8
53.8231,71.9136,5.7781,0.8,0.8,0.8
52.7667,74.6496,1.5073,0.8,0.8,0.8
57.2834,75.3529,0.8098,0.8,0.8,0.8
52.4306,80.8314,3.641,0.8,0.8,0.8
56.7429,79.8442,3.8503,0.8,0.8,0.8
46.1026,76.2323,0.2266,0.8,0.8,0.8
52.812,79.3543,2.8789,0.8,0.8,0.8
54.0605,83.3343,2.5442,0.8,0.8,0.8
53.5196,84.9278,2.4177,0.8,0.8,0.8
58.8499,77.0373,-0.7336,0.8,0.8,0.8
46.3481,72.3945,-1.2955,0.8,0.8,0.8
52.4374,74.055,-1.3041,0.8,0.8,0.8
54.6563,82.2498,-1.0759,0.8,0.8,0.8
52.8038,74.5673,4.8312,0.8,0.8,0.8
55.357,73.4237,0.918,0.8,0.8,0.8
55.2761,73.4253,0.2004,0.8,0.8,0.8
50.8604,74.7911,-1.2959,0.8,0.8,0.8
57.6394,80.1902,2.9382,0.8,0.8,0.8
52.4981,80.3816,3.6708,0.8,0.8,0.8
47.5093,71.3348,-1.2963,0.8,0.8,0.8
54.987,74.3293,-1.2999,0.8,0.8,0.8
56.6871,81.6918,-0.4713,0.8,0.8,0.8
52.7563,74.645,3.7844,0.8,0.8,0.8
54.1635,79.917,3.7743,0.8,0.8,0.8
46.3184,71.9733,7.3381,0.8,0.8,0.8
46.3395,71.9155,0.0727,0.8,0.8,0.8
45.4637,76.04,1.8902,0.8,0.8,0.8
53.5016,76.8347,4.1292,0.8,0.8,0.8
54.1021,75.3606,4.1533,0.8,0.8,0.8
51.5001,71.2185,3.8154,0.8,0.8,0.8
52.4525,74.5598,-0.164,0.8,0.8,0.8
53.7033,71.4873,8.1807,0.8,0.8,0.8
46.2872,76.3,-0.0363,0.8,0.8,0.8
50.5136,70.4158,8.1847,0.8,0.8,0.8
55.1233,74.6531,0.8012,0.8,0.8,0.8
49.7326,76.9416,4.5577,0.8,0.8,0.8
46.4302,76.332,3.3012,0.8,0.8,0.8
50.394,76.1098,4.9446,0.8,0.8,0.8
51.7897,82.7014,1.1433,0.8,0.8,0.8
52.3942,82.6193,-1.2891,0.8,0.8,0.8
50.7094,77.1466,-1.3102,0.8,0.8,0.8
51.7076,71.3873,5.7605,0.8,0.8,0.8
46.9146,70.0907,6.8364,0.8,0.8,0.8
54.7601,80.692,-0.8024,0.8,0.8,0.8
52.6006,82.378,3.5014,0.8,0.8,0.8
50.0965,70.339,-0.7953,0.8,0.8,0.8
54.7403,72.1865,5.631,0.8,0.8,0.8
45.639,74.7776,8.6164,0.8,0.8,0.8
51.2674,71.5174,-1.2366,0.8,0.8,0.8
59.2058,75.8488,0.7666,0.8,0.8,0.8
54.6874,75.016,4.1503,0.8,0.8,0.8
56.9429,78.4982,3.9524,0.8,0.8,0.8
58.1508,79.4478,-0.3233,0.8,0.8,0.8
51.6204,73.1609,8.7231,0.8,0.8,0.8
45.9775,72.4716,-0.3137,0.8,0.8,0.8
53.141,71.8217,8.5649,0.8,0.8,0.8
57.2962,79.6814,3.8784,0.8,0.8,0.8
53.8176,73.9033,5.0675,0.8,0.8,0.8
55.5633,76.7868,-1.2883,0.8,0.8,0.8
57.8434,72.8051,-1.0932,0.8,0.8,0.8
48.6768,76.4535,8.726,0.8,0.8,0.8
53.317,83.7541,-1.2863,0.8,0.8,0.8
51.0175,77.1277,8.7299,0.8,0.8,0.8
58.409,76.7368,-1.2926,0.8,0.8,0.8
57.6421,74.4015,-0.5681,0.8,0.8,0.8
47.5424,76.065,3.3305,0.8,0.8,0.8
46.9008,72.9164,4.5686,0.8,0.8,0.8
58.8268,76.8263,1.2277,0.8,0.8,0.8
55.8613,79.2631,-0.2786,0.8,0.8,0.8
53.8665,78.6927,-1.2907,0.8,0.8,0.8
56.4245,82.836,3.6271,0.8,0.8,0.8
45.0863,75.7981,1.9113,0.8,0.8,0.8
47.3488,69.951,7.8794,0.8,0.8,0.8
58.9773,73.4628,2.5802,0.8,0.8,0.8
51.9006,77.9731,1.3132,0.8,0.8,0.8
56.8407,73.8116,-1.3155,0.8,0.8,0.8
59.3413,75.4327,0.4284,0.8,0.8,0.8
48.6827,69.8708,1.7887,0.8,0.8,0.8
58.6082,76.6237,4.1674,0.8,0.8,0.8
45.4362,73.2114,5.4405,0.8,0.8,0.8
46.2015,72.3385,8.1627,0.8,0.8,0.8
47.6458,73.4332,4.6451,0.8,0.8,0.8
50.1018,75.3216,-1.2939,0.8,0.8,0.8
52.295,81.0439,2.2569,0.8,0.8,0.8
47.3276,70.0197,6.2715,0.8,0.8,0.8
53.1226,71.6006,0.9258,0.8,0.8,0.8
56.3588,82.8218,1.3873,0.8,0.8,0.8
51.9912,73.2314,-1.3057,0.8,0.8,0.8
51.2999,74.5396,4.4606,0.8,0.8,0.8
52.9538,75.0406,4.447,0.8,0.8,0.8
48.5807,75.553,8.7026,0.8,0.8,0.8
50.6901,70.4061,0.2902,0.8,0.8,0.8
58.1131,72.6899,4.2479,0.8,0.8,0.8
57.7197,79.8154,0.3228,0.8,0.8,0.8
59.4934,74.9413,0.334,0.8,0.8,0.8
51.3387,71.1665,5.8225,0.8,0.8,0.8
54.2695,72.6912,-0.6216,0.8,0.8,0.8
51.7533,71.3932,1.7602,0.8,0.8,0.8
48.9792,69.8501,0.5375,0.8,0.8,0.8
49.9537,74.0804,8.2077,0.8,0.8,0.8
45.944,73.1234,4.8862,0.8,0.8,0.8
46.6752,78.1539,8.7248,0.8,0.8,0.8
45.5226,74.4454,8.0528,0.8,0.8,0.8
51.2302,77.7857,2.3544,0.8,0.8,0.8
54.9672,82.3522,-0.2158,0.8,0.8,0.8
49.0396,73.5757,-1.299,0.8,0.8,0.8
45.7664,73.6748,1.3672,0.8,0.8,0.8
46.5373,71.602,2.4248,0.8,0.8,0.8
58.9399,73.4494,3.8906,0.8,0.8,0.8
55.0759,74.6552,0.5682,0.8,0.8,0.8
59.1021,76.2389,4.0797,0.8,0.8,0.8
51.9691,77.9996,2.6935,0.8,0.8,0.8
53.1767,78.4948,-1.2893,0.8,0.8,0.8
54.0998,71.5365,4.4436,0.8,0.8,0.8
54.1681,72.6449,-1.3087,0.8,0.8,0.8
53.5896,82.5995,3.5017,0.8,0.8,0.8
51.9164,89.026,3.6156,0.8,0.8,0.8
51.8681,72.2021,8.7314,0.8,0.8,0.8
45.8183,73.5383,-0.0577,0.8,0.8,0.8
49.8797,73.9447,8.2071,0.8,0.8,0.8
51.6194,72.072,2.9698,0.8,0.8,0.8
49.0015,70.6923,-0.5539,0.8,0.8,0.8
52.927,77.4294,-0.5641,0.8,0.8,0.8
47.5447,76.0631,3.4482,0.8,0.8,0.8
56.5969,78.999,-0.2114,0.8,0.8,0.8
59.3703,75.005,2.5296,0.8,0.8,0.8
58.032,74.6341,-1.0451,0.8,0.8,0.8
46.5204,71.3289,5.2286,0.8,0.8,0.8
46.2865,76.2869,3.1277,0.8,0.8,0.8
52.3601,74.8698,3.9973,0.8,0.8,0.8
48.6736,69.9162,3.919,0.8,0.8,0.8
49.7311,77.4322,8.5109,0.8,0.8,0.8
53.2527,83.6288,3.3992,0.8,0.8,0.8
58.1764,79.3212,1.0604,0.8,0.8,0.8
51.107,77.1594,1.4805,0.8,0.8,0.8
57.9824,75.5464,-1.2996,0.8,0.8,0.8
55.0866,80.9979,3.6911,0.8,0.8,0.8
58.0116,73.4611,4.1392,0.8,0.8,0.8
52.6311,76.5011,-1.2922,0.8,0.8,0.8
56.5984,82.8926,3.59,0.8,0.8,0.8
46.6683,73.804,-0.3975,0.8,0.8,0.8
52.1666,71.4124,5.2386,0.8,0.8,0.8
49.2394,76.9841,8.7302,0.8,0.8,0.8
55.7444,72.9902,4.9827,0.8,0.8,0.8
47.7033,71.4717,-0.7106,0.8,0.8,0.8
51.3761,71.291,8.541,0.8,0.8,0.8
50.8093,77.6518,-0.7564,0.8,0.8,0.8
50.7397,76.3989,-1.3021,0.8,0.8,0.8
51.5003,85.301,3.2012,0.8,0.8,0.8
46.0203,72.3394,-0.3729,0.8,0.8,0.8
46.2837,72.0923,4.6825,0.8,0.8,0.8
52.4221,74.6454,8.114,0.8,0.8,0.8
52.8751,79.1298,-0.9191,0.8,0.8,0.8
53.6545,81.0113,-1.2826,0.8,0.8,0.8
55.103,74.4886,0.7506,0.8,0.8,0.8
50.9009,77.6803,1.1312,0.8,0.8,0.8
51.6833,88.9608,1.1192,0.8,0.8,0.8
58.6472,77.7025,-0.9959,0.8,0.8,0.8
58.6984,76.5813,0.8108,0.8,0.8,0.8
50.236,72.5334,-1.3038,0.8,0.8,0.8
55.1982,72.4292,2.1055,0.8,0.8,0.8
57.7293,79.7981,-0.4447,0.8,0.8,0.8
57.2179,82.4266,0.4375,0.8,0.8,0.8
52.7546,74.6448,3.143,0.8,0.8,0.8
45.9752,73.0532,-0.0943,0.8,0.8,0.8
50.7604,86.0909,-0.0827,0.8,0.8,0.8
55.4691,73.2225,0.5516,0.8,0.8,0.8
55.0479,72.3842,-0.5058,0.8,0.8,0.8
53.9598,79.6285,3.7979,0.8,0.8,0.8
48.5611,70.1494,8.1875,0.8,0.8,0.8
52.6743,74.625,1.6203,0.8,0.8,0.8
46.3129,71.9799,6.4188,0.8,0.8,0.8
57.4836,81.6088,-0.2934,0.8,0.8,0.8
52.6478,79.8888,2.5652,0.8,0.8,0.8
52.5591,72.6254,-0.6189,0.8,0.8,0.8
52.0588,81.8298,1.1471,0.8,0.8,0.8
45.9879,76.1984,-0.228,0.8,0.8,0.8
53.657,73.2808,7.0245,0.8,0.8,0.8
56.1731,82.7574,2.4339,0.8,0.8,0.8
47.211,72.4518,8.7276,0.8,0.8,0.8
52.5746,78.1509,0.4894,0.8,0.8,0.8
51.754,88.9788,0.1621,0.8,0.8,0.8
51.4716,77.8441,4.2635,0.8,0.8,0.8
56.1688,82.7595,-0.3705,0.8,0.8,0.8
55.9098,74.2674,-1.3132,0.8,0.8,0.8
54.9203,72.2422,5.7069,0.8,0.8,0.8
52.7257,76.1313,4.699,0.8,0.8,0.8
52.6579,76.1037,4.9689,0.8,0.8,0.8
51.2185,71.7242,8.7312,0.8,0.8,0.8
57.1726,75.0886,0.6677,0.8,0.8,0.8
54.4562,82.1653,3.6249,0.8,0.8,0.8
55.146,76.7903,-1.2884,0.8,0.8,0.8
46.2864,74.1782,8.5622,0.8,0.8,0.8
54.4694,82.1742,1.106,0.8,0.8,0.8
54.7136,71.5826,7.932,0.8,0.8,0.8
46.3976,71.1773,-1.1201,0.8,0.8,0.8
55.4479,73.1583,0.3084,0.8,0.8,0.8
51.8741,82.426,-0.1478,0.8,0.8,0.8
50.4259,88.5748,0.6839,0.8,0.8,0.8
55.353,76.3109,4.1166,0.8,0.8,0.8
56.6418,74.8802,4.1236,0.8,0.8,0.8
56.8288,79.1968,-0.2791,0.8,0.8,0.8
51.9238,84.7583,-1.2849,0.8,0.8,0.8
52.6088,80.0188,0.902,0.8,0.8,0.8
49.9199,70.1587,7.8385,0.8,0.8,0.8
49.624,70.392,-0.8622,0.8,0.8,0.8
45.8428,77.6208,8.7249,0.8,0.8,0.8
49.9733,88.4335,1.1369,0.8,0.8,0.8
55.5821,72.8725,-0.6017,0.8,0.8,0.8
50.1844,77.4646,-0.2337,0.8,0.8,0.8
46.807,70.4872,0.1142,0.8,0.8,0.8
52.7018,79.8299,-0.0586,0.8,0.8,0.8
46.6081,71.1132,1.1692,0.8,0.8,0.8
55.8136,72.5006,5.3004,0.8,0.8,0.8
47.6466,70.0325,1.1287,0.8,0.8,0.8
52.7527,79.5501,3.3402,0.8,0.8,0.8
55.1689,79.8415,-0.6986,0.8,0.8,0.8
51.5975,77.1451,5.4122,0.8,0.8,0.8
54.4777,77.7088,4.1239,0.8,0.8,0.8
57.5642,76.7597,-1.294,0.8,0.8,0.8
54.5247,74.3618,4.193,0.8,0.8,0.8
52.058,71.1805,3.4942,0.8,0.8,0.8
50.1078,77.3288,8.7399,0.8,0.8,0.8
54.2329,71.5104,4.3201,0.8,0.8,0.8
53.5586,73.4491,-1.3072,0.8,0.8,0.8
57.2833,82.3198,2.5813,0.8,0.8,0.8
55.6092,72.4865,0.5727,0.8,0.8,0.8
56.7424,77.9559,-1.0226,0.8,0.8,0.8
47.9717,74.5929,3.1378,0.8,0.8,0.8
56.6873,75.348,4.1173,0.8,0.8,0.8
50.7256,77.6273,0.5234,0.8,0.8,0.8
54.7474,73.2701,-0.5649,0.8,0.8,0.8
58.3171,78.8155,3.7976,0.8,0.8,0.8
48.8049,72.3616,-1.3002,0.8,0.8,0.8
58.4146,78.4938,0.4286,0.8,0.8,0.8
55.0064,72.727,2.2663,0.8,0.8,0.8
48.7179,73.5051,-1.2966,0.8,0.8,0.8
48.5645,72.3243,-1.2992,0.8,0.8,0.8
54.1568,75.2823,4.1554,0.8,0.8,0.8
55.1903,73.2905,0.3624,0.8,0.8,0.8
49.8331,77.3603,1.1168,0.8,0.8,0.8
49.9367,76.6129,4.9062,0.8,0.8,0.8
51.0838,71.7287,-0.9687,0.8,0.8,0.8
49.4899,75.7973,0.9842,0.8,0.8,0.8
49.845,70.8155,4.8397,0.8,0.8,0.8
47.0683,73.1115,4.4396,0.8,0.8,0.8
49.7205,75.3726,1.516,0.8,0.8,0.8
52.6655,79.8335,1.5894,0.8,0.8,0.8
56.9066,72.8337,5.7939,0.8,0.8,0.8
48.7693,75.6454,3.855,0.8,0.8,0.8
51.9265,82.252,-0.5705,0.8,0.8,0.8
45.7903,73.6439,2.3784,0.8,0.8,0.8
58.6277,77.7943,1.8372,0.8,0.8,0.8
54.3737,78.7126,3.8823,0.8,0.8,0.8
46.2799,71.5331,-0.6713,0.8,0.8,0.8
47.0941,69.9838,2.588,0.8,0.8,0.8
53.9884,72.613,-1.3075,0.8,0.8,0.8
52.3675,74.8604,0.7088,0.8,0.8,0.8
46.0559,76.2193,1.9781,0.8,0.8,0.8
54.2997,80.3765,3.7308,0.8,0.8,0.8
49.1811,75.2141,2.0822,0.8,0.8,0.8
48.735,72.0223,8.7223,0.8,0.8,0.8
46.8508,72.8949,4.9488,0.8,0.8,0.8
46.0097,73.1655,8.7353,0.8,0.8,0.8
48.9359,72.1589,-1.3013,0.8,0.8,0.8
52.6457,78.1964,2.2151,0.8,0.8,0.8
47.6175,73.4225,4.4495,0.8,0.8,0.8
57.6119,80.1517,3.1266,0.8,0.8,0.8
50.8011,77.0146,-1.309,0.8,0.8,0.8
49.7852,77.4166,4.8883,0.8,0.8,0.8
52.3704,87.5194,4.9864,0.8,0.8,0.8
50.6717,77.725,5.0773,0.8,0.8,0.8
54.2942,78.2272,-1.2904,0.8,0.8,0.8
52.7297,74.8338,3.6972,0.8,0.8,0.8
53.464,80.1756,-1.288,0.8,0.8,0.8
49.0704,75.838,0.7547,0.8,0.8,0.8
52.3145,85.2338,-1.2875,0.8,0.8,0.8
50.2713,76.4984,5.0695,0.8,0.8,0.8
57.8437,74.5814,-1.0806,0.8,0.8,0.8
51.4869,71.2284,-0.4242,0.8,0.8,0.8
52.7111,74.9948,-0.9914,0.8,0.8,0.8
45.4597,74.6556,8.1875,0.8,0.8,0.8
47.0777,69.9769,4.3907,0.8,0.8,0.8
51.9719,76.9835,-1.2955,0.8,0.8,0.8
49.8156,74.3002,-1.2953,0.8,0.8,0.8
56.4022,72.312,8.3417,0.8,0.8,0.8
58.1322,79.4723,1.7141,0.8,0.8,0.8
51.8206,86.4666,3.1067,0.8,0.8,0.8
45.2046,75.4317,1.947,0.8,0.8,0.8
47.3502,69.9494,7.7786,0.8,0.8,0.8
53.0858,79.0397,3.8343,0.8,0.8,0.8
54.4602,71.4882,4.0357,0.8,0.8,0.8
45.1516,75.5454,0.4387,0.8,0.8,0.8
48.7884,73.941,2.5691,0.8,0.8,0.8
57.7373,79.7626,0.2198,0.8,0.8,0.8
53.0822,78.5551,0.5725,0.8,0.8,0.8
58.5087,78.2007,0.066,0.8,0.8,0.8
46.8819,70.2091,2.7506,0.8,0.8,0.8
47.1535,71.6289,8.7237,0.8,0.8,0.8
48.5744,76.6216,-1.2155,0.8,0.8,0.8
54.3676,73.964,-0.7891,0.8,0.8,0.8
50.3709,77.8435,8.2309,0.8,0.8,0.8
57.5924,81.2435,0.4233,0.8,0.8,0.8
51.8306,72.6092,-0.6394,0.8,0.8,0.8
48.8923,76.299,8.731,0.8,0.8,0.8
50.1505,76.0324,4.7961,0.8,0.8,0.8
52.9954,78.3045,3.6444,0.8,0.8,0.8
53.2353,83.9944,3.365,0.8,0.8,0.8
58.0742,79.6706,1.367,0.8,0.8,0.8
59.5553,73.7543,-0.1572,0.8,0.8,0.8
59.6903,74.2842,0.5585,0.8,0.8,0.8
56.2512,82.6563,-0.3256,0.8,0.8,0.8
49.9825,73.862,8.6585,0.8,0.8,0.8
58.7124,76.5362,0.0773,0.8,0.8,0.8
56.9199,78.1283,-0.2496,0.8,0.8,0.8
48.6575,69.9686,3.3543,0.8,0.8,0.8
54.1857,72.7353,-0.8338,0.8,0.8,0.8
50.1532,77.4527,-0.8163,0.8,0.8,0.8
59.2747,75.6929,-0.5452,0.8,0.8,0.8
54.0758,71.6034,4.5334,0.8,0.8,0.8
47.0243,69.9605,0.6088,0.8,0.8,0.8
45.9265,73.1962,2.6362,0.8,0.8,0.8
54.8992,72.2572,-0.525,0.8,0.8,0.8
49.8144,73.924,8.2074,0.8,0.8,0.8
48.6797,74.2538,-0.7816,0.8,0.8,0.8
56.7839,78.0098,-1.2983,0.8,0.8,0.8
48.6464,73.8287,-0.5652,0.8,0.8,0.8
55.0257,72.2709,6.789,0.8,0.8,0.8
46.8854,70.1852,3.1659,0.8,0.8,0.8
51.0154,71.3483,8.7237,0.8,0.8,0.8
50.8588,77.5053,-0.2299,0.8,0.8,0.8
47.6306,76.6987,2.0776,0.8,0.8,0.8
46.8651,70.5126,2.5626,0.8,0.8,0.8
56.1387,73.1464,-1.3141,0.8,0.8,0.8
52.2549,87.8488,4.9863,0.8,0.8,0.8
52.3333,86.8433,3.0832,0.8,0.8,0.8
50.7897,77.7132,4.718,0.8,0.8,0.8
49.4622,72.0327,-1.3038,0.8,0.8,0.8
45.6313,74.14,-0.7509,0.8,0.8,0.8
55.4068,72.5413,0.2707,0.8,0.8,0.8
52.9469,71.4905,0.8218,0.8,0.8,0.8
52.0844,75.6566,5.7978,0.8,0.8,0.8
55.0819,79.1405,3.8649,0.8,0.8,0.8
56.4684,82.854,1.8897,0.8,0.8,0.8
48.429,74.0478,-0.5927,0.8,0.8,0.8
53.9329,75.7201,4.143,0.8,0.8,0.8
48.2027,70.203,2.5672,0.8,0.8,0.8
48.7847,75.8144,-1.2923,0.8,0.8,0.8
48.5217,77.7804,8.7321,0.8,0.8,0.8
46.7296,72.1831,-1.296,0.8,0.8,0.8
52.3303,80.9278,2.7253,0.8,0.8,0.8
47.3371,75.4392,8.7234,0.8,0.8,0.8
47.7957,75.0719,0.4905,0.8,0.8,0.8
51.386,84.0279,2.1629,0.8,0.8,0.8
51.8746,72.1686,-0.2222,0.8,0.8,0.8
50.5022,88.5984,1.3546,0.8,0.8,0.8
57.9867,77.3439,4.1952,0.8,0.8,0.8
52.4941,74.573,0.0634,0.8,0.8,0.8
48.5552,70.3392,3.6118,0.8,0.8,0.8
52.1547,71.943,8.7305,0.8,0.8,0.8
50.0707,71.9711,-1.3043,0.8,0.8,0.8
49.5779,77.0753,8.7349,0.8,0.8,0.8
50.9639,77.5194,-0.3725,0.8,0.8,0.8
47.2435,76.005,-1.3048,0.8,0.8,0.8
58.6383,77.7678,0.0788,0.8,0.8,0.8
50.1579,76.3479,5.0771,0.8,0.8,0.8
46.7392,70.8997,2.8551,0.8,0.8,0.8
54.9391,82.3372,1.5758,0.8,0.8,0.8
52.3648,74.8545,2.3517,0.8,0.8,0.8
52.7852,79.5732,-0.0111,0.8,0.8,0.8
52.3171,82.7277,-1.2893,0.8,0.8,0.8
54.7087,82.2566,0.1614,0.8,0.8,0.8
48.9951,76.744,4.0773,0.8,0.8,0.8
