x,y,z,r,g,b
4010.83,7517,-87.9211,0.8,0.8,0.8
5535.45,2224.94,-62.1033,0.8,0.8,0.8
5789.51,6383.64,1714.97,0.8,0.8,0.8
3950.55,4196.11,815.186,0.8,0.8,0.8
1389.56,4291.31,-3.69263,0.8,0.8,0.8
29.6469,1110.03,-28.595,0.8,0.8,0.8
4450.01,3187.41,34.1187,0.8,0.8,0.8
3213.55,4208.83,1047.73,0.8,0.8,0.8
1179.98,1867.24,19.5007,0.8,0.8,0.8
2810.25,229.766,-6.28662,0.8,0.8,0.8
5407.24,3681.82,-13.1836,0.8,0.8,0.8
4724.35,3848.42,435.089,0.8,0.8,0.8
3032.03,4900.53,-12.0239,0.8,0.8,0.8
2435,1838.37,18.28,0.8,0.8,0.8
137.81,4679.21,-23.0103,0.8,0.8,0.8
5486.22,6522.14,993.469,0.8,0.8,0.8
5196.52,2310.85,-42.5415,0.8,0.8,0.8
5912.7,5964.85,258.85,0.8,0.8,0.8
1347.85,4620.39,-3.23486,0.8,0.8,0.8
110.995,4097.66,-0.488281,0.8,0.8,0.8
2361.22,515.958,-45.9595,0.8,0.8,0.8
5633.32,5395.6,-2.2583,0.8,0.8,0.8
284.298,2471.51,-23.9563,0.8,0.8,0.8
5887.46,1317.26,-65.9485,0.8,0.8,0.8
706.496,2878,-61.554,0.8,0.8,0.8
5817.74,3160.07,-63.5071,0.8,0.8,0.8
820.104,1049.11,782.349,0.8,0.8,0.8
6776.72,4844.16,-5.95093,0.8,0.8,0.8
2165.33,268.62,-41.5955,0.8,0.8,0.8
2613.95,6578.67,-26.2756,0.8,0.8,0.8
4610.16,4645.84,45.5322,0.8,0.8,0.8
4344.26,935.496,33.4167,0.8,0.8,0.8
1755.6,1819.47,-29.8157,0.8,0.8,0.8
2744.33,3069.69,9.3689,0.8,0.8,0.8
1639.4,-4.52298,-43.0298,0.8,0.8,0.8
4226.89,1039.15,45.929,0.8,0.8,0.8
5903.32,3365.69,-67.8406,0.8,0.8,0.8
6201.5,4059.31,-31.2195,0.8,0.8,0.8
5665.13,4023.28,21.4539,0.8,0.8,0.8
3551.66,123.026,-115.631,0.8,0.8,0.8
3571.89,6906.52,-72.937,0.8,0.8,0.8
6365.86,7741.47,-78.949,0.8,0.8,0.8
4154.3,7211.01,-53.1311,0.8,0.8,0.8
2134.27,5638.87,-5.46265,0.8,0.8,0.8
1455.2,5202.41,-4.57764,0.8,0.8,0.8
3535.43,5654.99,479.034,0.8,0.8,0.8
5442.62,3032.54,-18.219,0.8,0.8,0.8
7101.83,2565.59,-70.1904,0.8,0.8,0.8
6698.48,2366.34,-44.0063,0.8,0.8,0.8
4396.31,7493.96,-49.8352,0.8,0.8,0.8
4605.19,75.6012,-130.005,0.8,0.8,0.8
3215.94,4884.02,22.1863,0.8,0.8,0.8
1078.21,159.016,31.7383,0.8,0.8,0.8
4629.53,7649.47,-62.3169,0.8,0.8,0.8
936.627,2719.54,410.095,0.8,0.8,0.8
6660.81,7157.98,-84.8694,0.8,0.8,0.8
1353.48,7433.68,-46.2341,0.8,0.8,0.8
5873.8,7154.15,-31.9824,0.8,0.8,0.8
5419.76,1073.37,7.41577,0.8,0.8,0.8
2955.45,7097.35,-60.6689,0.8,0.8,0.8
2026.35,3877.43,113.19,0.8,0.8,0.8
3212.73,1982.7,64.8499,0.8,0.8,0.8
4864.88,4415.2,-2.53296,0.8,0.8,0.8
4235.18,6354.5,75.3784,0.8,0.8,0.8
332.095,3431.63,-35.5225,0.8,0.8,0.8
5505.21,6078.12,1056.79,0.8,0.8,0.8
6603.47,7154.79,-73.2117,0.8,0.8,0.8
4140.88,5942.38,21.4539,0.8,0.8,0.8
6023.54,4007.44,-26.6724,0.8,0.8,0.8
6154.74,2830.82,-44.6167,0.8,0.8,0.8
4892.82,4111.29,-5.73731,0.8,0.8,0.8
1618.89,821.504,-33.9966,0.8,0.8,0.8
3901.01,5343.97,49.8657,0.8,0.8,0.8
5559.17,1673.57,159.729,0.8,0.8,0.8
5577.34,4465.78,-4.91333,0.8,0.8,0.8
4896.77,7148.91,-28.0762,0.8,0.8,0.8
1040.48,3270.9,-29.1443,0.8,0.8,0.8
6692.79,5172.58,-26.2756,0.8,0.8,0.8
923.444,2371.37,495.85,0.8,0.8,0.8
5810.63,5995.36,405.487,0.8,0.8,0.8
6210.2,3312.21,-60.9131,0.8,0.8,0.8
6853.3,3714.03,-2.80762,0.8,0.8,0.8
2049.49,1125.21,-30.1819,0.8,0.8,0.8
6817.27,6645.88,23.2544,0.8,0.8,0.8
4860.78,2284.96,-18.0359,0.8,0.8,0.8
5944.38,7383.73,-48.7366,0.8,0.8,0.8
6941.56,774.842,-59.7229,0.8,0.8,0.8
7421.57,1479.73,-133.636,0.8,0.8,0.8
6658.45,5669.05,10.8643,0.8,0.8,0.8
1505.63,5722.22,-45.2576,0.8,0.8,0.8
5205.59,1066.93,15.5334,0.8,0.8,0.8
6078.42,6914.08,-30.6396,0.8,0.8,0.8
6089.83,6091.1,520.569,0.8,0.8,0.8
1813.95,393.562,-37.1094,0.8,0.8,0.8
6717.24,544.531,799.561,0.8,0.8,0.8
6596.55,1045.43,-105.865,0.8,0.8,0.8
579.169,7069.2,-36.6821,0.8,0.8,0.8
4136.61,5783.52,479.218,0.8,0.8,0.8
691.489,2350.43,51.5442,0.8,0.8,0.8
2509.6,852.372,113.281,0.8,0.8,0.8
5758.8,1002.8,-32.1655,0.8,0.8,0.8
7214.32,316.4,-134.949,0.8,0.8,0.8
1411.66,1969.43,-34.2407,0.8,0.8,0.8
3248.35,2672.95,28.3203,0.8,0.8,0.8
5069.76,86.2441,-129.669,0.8,0.8,0.8
676.605,3519.16,-31.7688,0.8,0.8,0.8
1927.97,6499.88,-63.1714,0.8,0.8,0.8
5011,4522.51,97.3511,0.8,0.8,0.8
5278.52,2829.93,-1.12915,0.8,0.8,0.8
1214.76,6521.97,-61.4624,0.8,0.8,0.8
4948.45,6265.44,473.511,0.8,0.8,0.8
5416.34,1123.1,10.0708,0.8,0.8,0.8
5249.55,6371.56,991.394,0.8,0.8,0.8
4566.68,2591.8,7.44629,0.8,0.8,0.8
4561.85,3229.91,35.553,0.8,0.8,0.8
3785.76,7018.39,-60.791,0.8,0.8,0.8
2709.52,1876.43,90.3015,0.8,0.8,0.8
571.377,3604.75,-26.7639,0.8,0.8,0.8
605.15,1548.09,-34.0576,0.8,0.8,0.8
3671.99,5472.23,191.071,0.8,0.8,0.8
6838.52,577.13,739.929,0.8,0.8,0.8
7020.85,3687.29,-34.5154,0.8,0.8,0.8
2540.66,4041.07,910.156,0.8,0.8,0.8
3121.52,3332.76,29.5715,0.8,0.8,0.8
5785.25,4114.23,-67.6575,0.8,0.8,0.8
3311.28,3600.35,802.551,0.8,0.8,0.8
5803.81,4483.21,-29.0222,0.8,0.8,0.8
4332.22,5309.66,22.2778,0.8,0.8,0.8
7197.53,547.591,961.67,0.8,0.8,0.8
5773.75,6409.8,1600.95,0.8,0.8,0.8
5273.05,2857.02,-6.83594,0.8,0.8,0.8
1937.44,3401.22,215.759,0.8,0.8,0.8
1035.71,7106.95,-61.1572,0.8,0.8,0.8
2658.76,3956.46,1158.78,0.8,0.8,0.8
6861.3,4372.31,-29.3884,0.8,0.8,0.8
2646.83,3176.17,466.003,0.8,0.8,0.8
3209.66,7127.94,-68.5425,0.8,0.8,0.8
5446.38,3603.54,-2.0752,0.8,0.8,0.8
3399.48,7167.56,-58.9905,0.8,0.8,0.8
2616.16,3588.94,1019.99,0.8,0.8,0.8
691.006,2560.94,-5.40161,0.8,0.8,0.8
5940.78,6322.81,1299.71,0.8,0.8,0.8
7051.97,6470.17,-75.3784,0.8,0.8,0.8
3062.72,5607.25,105.469,0.8,0.8,0.8
2820.94,2644.87,35.8276,0.8,0.8,0.8
7301.49,2759.18,-104.34,0.8,0.8,0.8
6354.69,3632.22,-36.6516,0.8,0.8,0.8
4359.29,5694.79,743.866,0.8,0.8,0.8
4092.23,4439.16,468.17,0.8,0.8,0.8
3092.55,6961.74,-65.8569,0.8,0.8,0.8
2986.38,188.153,64.9414,0.8,0.8,0.8
715.132,5033.18,-15.3809,0.8,0.8,0.8
1276.83,6468.45,-61.7065,0.8,0.8,0.8
3152.78,5637.32,89.2029,0.8,0.8,0.8
4702.92,4578.13,19.2566,0.8,0.8,0.8
6915.27,7508.23,-79.5288,0.8,0.8,0.8
1468.57,4780.2,-5.18799,0.8,0.8,0.8
2037.84,5535.94,-7.1106,0.8,0.8,0.8
490.063,1745.39,-34.5154,0.8,0.8,0.8
2611.27,-5.63953,-90.1184,0.8,0.8,0.8
4631.75,5776.4,561.554,0.8,0.8,0.8
5639.8,5696.6,-13.6414,0.8,0.8,0.8
2057.84,5613.57,-6.7749,0.8,0.8,0.8
304.18,4787.08,-11.3831,0.8,0.8,0.8
4890.98,7017.87,-35.0952,0.8,0.8,0.8
2127.49,4516.99,25.3296,0.8,0.8,0.8
6973.39,3104.78,-56.6711,0.8,0.8,0.8
3680.05,5799.22,330.841,0.8,0.8,0.8
1247.61,1342.12,-13.6719,0.8,0.8,0.8
2373.66,7144.59,-61.7065,0.8,0.8,0.8
3272.28,2919.18,53.6499,0.8,0.8,0.8
5525.47,5670.45,-17.7002,0.8,0.8,0.8
1906.2,7665.43,-23.8953,0.8,0.8,0.8
413.95,747.844,49.469,0.8,0.8,0.8
3398.31,636.174,4.30298,0.8,0.8,0.8
4063.41,4398.15,491.425,0.8,0.8,0.8
5524.15,5267.33,-5.98144,0.8,0.8,0.8
4862.5,4926.26,21.4844,0.8,0.8,0.8
2652.14,4378.91,11.0779,0.8,0.8,0.8
1896.44,2444.52,-8.30078,0.8,0.8,0.8
1325.78,4400.85,7.6294,0.8,0.8,0.8
4993.3,3437.21,9.27734,0.8,0.8,0.8
6346.59,3429.94,-33.8135,0.8,0.8,0.8
3131.35,4373.29,93.8721,0.8,0.8,0.8
5224.13,2135.82,22.4915,0.8,0.8,0.8
4358.46,5932.23,161.011,0.8,0.8,0.8
1413.18,2081.21,371.063,0.8,0.8,0.8
2762.49,6992.6,-61.615,0.8,0.8,0.8
6058.52,6906,132.721,0.8,0.8,0.8
1243.85,2514.27,1051.61,0.8,0.8,0.8
6658.88,3826.45,4.45557,0.8,0.8,0.8
3806.1,4485.42,442.169,0.8,0.8,0.8
1571.53,3362.42,220.123,0.8,0.8,0.8
7213.16,1465.12,-116.486,0.8,0.8,0.8
82.4836,5060.28,-33.2947,0.8,0.8,0.8
2217.45,2665.72,27.9846,0.8,0.8,0.8
96.2363,4208.31,-5.92041,0.8,0.8,0.8
6432.65,6630.75,-62.0117,0.8,0.8,0.8
3048.03,3704.35,1055.05,0.8,0.8,0.8
1661.96,4852.11,49.53,0.8,0.8,0.8
977.098,2556.16,468.872,0.8,0.8,0.8
3449.05,737.569,49.3774,0.8,0.8,0.8
2575.34,3716.12,1369.35,0.8,0.8,0.8
3075.15,3379.95,67.4438,0.8,0.8,0.8
1601.11,4621.79,19.1956,0.8,0.8,0.8
490.138,382.523,80.719,0.8,0.8,0.8
7191.55,304.497,-60.3333,0.8,0.8,0.8
667.155,1261.22,-75.6531,0.8,0.8,0.8
932.393,2720.03,363.586,0.8,0.8,0.8
4706.69,6410.2,104.98,0.8,0.8,0.8
6576.55,799.981,2354.37,0.8,0.8,0.8
6971.03,3392.11,-38.5742,0.8,0.8,0.8
5250.75,5929.99,826.508,0.8,0.8,0.8
5591,1734.19,167.297,0.8,0.8,0.8
6520.27,2311.74,-60.7605,0.8,0.8,0.8
1194.67,2500.04,1049.35,0.8,0.8,0.8
2333.24,4393.47,5.12695,0.8,0.8,0.8
4952.7,7547.87,-89.6301,0.8,0.8,0.8
3655.51,161.962,84.2896,0.8,0.8,0.8
5892.97,1837.89,-73.7305,0.8,0.8,0.8
2045.75,963.781,-20.9351,0.8,0.8,0.8
5569.51,1011.95,142.639,0.8,0.8,0.8
4942.25,709.789,-21.9727,0.8,0.8,0.8
5885.73,1787.76,-66.4978,0.8,0.8,0.8
1545.51,4742.78,9.97925,0.8,0.8,0.8
5671.05,6734.67,551.056,0.8,0.8,0.8
5721.52,5840.52,3.54004,0.8,0.8,0.8
921.781,2393.97,463.928,0.8,0.8,0.8
4161.82,7154.15,-75.7446,0.8,0.8,0.8
6973.32,775.804,-26.001,0.8,0.8,0.8
1054.54,1784.48,-33.3862,0.8,0.8,0.8
1898.34,6795.89,-30.2124,0.8,0.8,0.8
263.544,6875.13,-33.6304,0.8,0.8,0.8
4528,2051.46,-13.6108,0.8,0.8,0.8
2158.77,2797.73,19.7754,0.8,0.8,0.8
3201.12,6848.18,-62.561,0.8,0.8,0.8
6382.99,7162.65,-88.8062,0.8,0.8,0.8
3060.78,2749.38,46.0205,0.8,0.8,0.8
4476.88,2776,12.97,0.8,0.8,0.8
6782.45,5115.7,-26.6724,0.8,0.8,0.8
420.648,518.998,36.5295,0.8,0.8,0.8
4141.59,7679.33,-59.2346,0.8,0.8,0.8
6389.66,2059.21,-64.6057,0.8,0.8,0.8
6331.28,1572.98,-97.0459,0.8,0.8,0.8
1103.31,1649.11,-80.8716,0.8,0.8,0.8
1403.25,2066.37,327.209,0.8,0.8,0.8
4427.28,3620.75,382.294,0.8,0.8,0.8
4006.39,2021.48,-9.76563,0.8,0.8,0.8
5808.68,522.733,-104.462,0.8,0.8,0.8
5500.64,819.756,6.13403,0.8,0.8,0.8
2652.98,3875.53,1357.42,0.8,0.8,0.8
3742.44,1827.08,56.3965,0.8,0.8,0.8
1686.08,7126.3,-47.7295,0.8,0.8,0.8
1196.93,6727.66,-106.445,0.8,0.8,0.8
1520.47,4711.8,-4.85229,0.8,0.8,0.8
1287.73,5476.03,-13.7939,0.8,0.8,0.8
6590.57,1070.02,-104.126,0.8,0.8,0.8
4171.47,6774.49,-61.7981,0.8,0.8,0.8
1183.24,2182.58,501.099,0.8,0.8,0.8
3549.08,3823.88,1327.24,0.8,0.8,0.8
2389.13,6911.85,-24.5667,0.8,0.8,0.8
6445.3,5595.35,-10.8643,0.8,0.8,0.8
5784.7,6355.56,1658.66,0.8,0.8,0.8
7201.7,1918.62,-76.3855,0.8,0.8,0.8
548.142,4813.35,-26.3062,0.8,0.8,0.8
4255.77,5709.58,737.671,0.8,0.8,0.8
2369.42,2043.13,35.9497,0.8,0.8,0.8
2943.31,2473.69,23.7732,0.8,0.8,0.8
4020.59,5711.65,1324.19,0.8,0.8,0.8
2226.75,3987.21,168.06,0.8,0.8,0.8
1245.83,3134.99,-7.04956,0.8,0.8,0.8
3126.19,4515.06,11.7493,0.8,0.8,0.8
5060.65,6796.62,-49.8657,0.8,0.8,0.8
6215.2,511.335,-29.48,0.8,0.8,0.8
4399.36,22.1532,-139.313,0.8,0.8,0.8
7140.4,1200.89,108.246,0.8,0.8,0.8
4058.75,4258.99,784.76,0.8,0.8,0.8
1591.01,3591.22,-22.0337,0.8,0.8,0.8
5930.37,1978.56,-75.1953,0.8,0.8,0.8
4138.73,3792.39,522.98,0.8,0.8,0.8
1879.86,2766.47,307.19,0.8,0.8,0.8
5184.85,145.679,-119.11,0.8,0.8,0.8
4144.82,5663.14,830.566,0.8,0.8,0.8
7057.86,1253.98,155.792,0.8,0.8,0.8
5692.06,6175.29,1751.98,0.8,0.8,0.8
414.249,3482.84,-33.783,0.8,0.8,0.8
4054.49,3334.06,33.0811,0.8,0.8,0.8
767.572,2515.62,357.147,0.8,0.8,0.8
2829.75,3298.43,160.248,0.8,0.8,0.8
5719,2720.5,-80.4443,0.8,0.8,0.8
1888.07,4953.74,87.7075,0.8,0.8,0.8
1632.48,298.579,-27.1301,0.8,0.8,0.8
3620.62,6634.26,-56.6406,0.8,0.8,0.8
6241.37,6319.31,112.03,0.8,0.8,0.8
1436.15,2343.93,440.887,0.8,0.8,0.8
6886.79,1459.99,-108.398,0.8,0.8,0.8
1113.78,7272.86,-57.373,0.8,0.8,0.8
5010.28,337.729,-86.5479,0.8,0.8,0.8
556.24,4184.38,-26.0315,0.8,0.8,0.8
3573.53,3616.72,426.178,0.8,0.8,0.8
5747.45,5669.46,-4.15039,0.8,0.8,0.8
5398.88,1601.63,49.7131,0.8,0.8,0.8
1255.6,576.86,9.24683,0.8,0.8,0.8
5044.58,5853.91,462.158,0.8,0.8,0.8
1050.8,3901.62,-5.76782,0.8,0.8,0.8
1763.59,2605.92,131.531,0.8,0.8,0.8
4256.32,654.149,-62.0117,0.8,0.8,0.8
1610.32,2429.5,220.245,0.8,0.8,0.8
5059.48,576.142,-90.5151,0.8,0.8,0.8
2261.14,3085.11,9.49097,0.8,0.8,0.8
2215.37,2228.17,25.6958,0.8,0.8,0.8
4461.08,7707.23,-53.9551,0.8,0.8,0.8
4688.64,3943.42,104.767,0.8,0.8,0.8
2548.42,2857.98,25.5127,0.8,0.8,0.8
4971.71,3017.1,5.21851,0.8,0.8,0.8
1297.84,7634.19,-57.7087,0.8,0.8,0.8
3790.46,5509.48,274.353,0.8,0.8,0.8
1764.32,957.992,-30.4871,0.8,0.8,0.8
6217.63,2352.3,-64.0259,0.8,0.8,0.8
4283.65,797.803,9.76563,0.8,0.8,0.8
2363.43,4045.71,347.87,0.8,0.8,0.8
925.378,1012.69,-1.09863,0.8,0.8,0.8
73.165,2885.63,-34.1492,0.8,0.8,0.8
5536.88,2807.82,-44.4946,0.8,0.8,0.8
285.564,4047.89,-6.31714,0.8,0.8,0.8
7075.9,5034.79,-57.4341,0.8,0.8,0.8
2820.23,6706.46,-0.88501,0.8,0.8,0.8
1117.61,1850.5,-12.8479,0.8,0.8,0.8
198.183,1976.89,-30.9753,0.8,0.8,0.8
6188.24,6143.03,405.273,0.8,0.8,0.8
1147.6,6098.69,-43.7927,0.8,0.8,0.8
5692.94,2115.22,58.3191,0.8,0.8,0.8
3091.59,3988.87,1048.19,0.8,0.8,0.8
2456.57,3105.44,102.509,0.8,0.8,0.8
1521.29,2541.42,1050.93,0.8,0.8,0.8
1204.45,3325.04,-26.825,0.8,0.8,0.8
3125.29,3662.97,997.406,0.8,0.8,0.8
6688.91,566.512,1214.78,0.8,0.8,0.8
4428.66,3859.37,532.898,0.8,0.8,0.8
3519.65,6552.52,-60.3638,0.8,0.8,0.8
6059.78,6630.38,638.306,0.8,0.8,0.8
707.773,1118.02,-28.2288,0.8,0.8,0.8
993.849,2348.47,1267.94,0.8,0.8,0.8
2813.97,3575.16,1210.78,0.8,0.8,0.8
6687.86,767.463,1827.88,0.8,0.8,0.8
4626.18,3107.16,22.4609,0.8,0.8,0.8
6963.52,669.658,799.072,0.8,0.8,0.8
2571.73,1067.37,208.099,0.8,0.8,0.8
3299.67,5167.89,39.5813,0.8,0.8,0.8
3565.26,5583.65,483.826,0.8,0.8,0.8
196.517,5391.95,-28.717,0.8,0.8,0.8
4470.76,2730.81,16.0828,0.8,0.8,0.8
3119.85,4441.12,2.16675,0.8,0.8,0.8
1792.36,1356.51,1.89209,0.8,0.8,0.8
1388.08,4705.81,-6.46973,0.8,0.8,0.8
6385.36,7214.24,-93.1091,0.8,0.8,0.8
1546.91,3281.96,1146.73,0.8,0.8,0.8
2876.59,5363.5,281.342,0.8,0.8,0.8
4252.13,5869.06,742.584,0.8,0.8,0.8
3735.58,6603.69,-48.645,0.8,0.8,0.8
6116.22,362.498,-90.1794,0.8,0.8,0.8
6015.9,6771.34,437.683,0.8,0.8,0.8
2911.17,5935.05,9.70459,0.8,0.8,0.8
5562.45,1832.67,159.576,0.8,0.8,0.8
7185.73,654.205,-135.04,0.8,0.8,0.8
330.383,4511.66,-12.5732,0.8,0.8,0.8
4913.83,3740.44,-20.9045,0.8,0.8,0.8
6954.2,695.54,1186.34,0.8,0.8,0.8
3021.15,7528.42,-61.8286,0.8,0.8,0.8
3415.46,6252.59,-35.2783,0.8,0.8,0.8
4157.05,5726.37,770.477,0.8,0.8,0.8
1173.46,4427.05,-1.09863,0.8,0.8,0.8
2677.47,3190.79,365.051,0.8,0.8,0.8
2823.84,6884.21,-56.8542,0.8,0.8,0.8
6282.97,4094.28,63.9954,0.8,0.8,0.8
4138.11,2685.25,50.3235,0.8,0.8,0.8
4505.38,6356.18,72.5708,0.8,0.8,0.8
1491.62,4072.76,11.0779,0.8,0.8,0.8
4010.58,3599.93,322.937,0.8,0.8,0.8
2095.54,4033.94,45.2881,0.8,0.8,0.8
4150.54,4293.41,721.527,0.8,0.8,0.8
1638.45,5804.92,-33.5388,0.8,0.8,0.8
5471.56,6161.04,1510.68,0.8,0.8,0.8
5650.74,6743.87,604.004,0.8,0.8,0.8
2988.51,4276.8,461.914,0.8,0.8,0.8
1649.67,6633.64,-61.7676,0.8,0.8,0.8
508.98,4762.75,-20.4163,0.8,0.8,0.8
5911.4,2201.41,-88.5315,0.8,0.8,0.8
4385.63,1318.83,50.3845,0.8,0.8,0.8
2709.97,1386.45,188.69,0.8,0.8,0.8
5818.03,6444.26,874.39,0.8,0.8,0.8
5776.74,5455.19,10.437,0.8,0.8,0.8
6718.54,638.418,1939.79,0.8,0.8,0.8
6127.02,4844.94,20.1111,0.8,0.8,0.8
883.236,2427.46,731.415,0.8,0.8,0.8
2186.56,4031.78,49.7437,0.8,0.8,0.8
3923.11,6096.09,-5.40161,0.8,0.8,0.8
1461.74,2223.86,179.871,0.8,0.8,0.8
1604.05,2451.14,408.264,0.8,0.8,0.8
5481.96,7319.93,-58.5632,0.8,0.8,0.8
507.36,6332.15,-6.46973,0.8,0.8,0.8
6022.56,6681.48,661.316,0.8,0.8,0.8
5953.39,3995.04,-5.0354,0.8,0.8,0.8
385.003,661.187,85.7544,0.8,0.8,0.8
3154.96,5634.58,250.031,0.8,0.8,0.8
5602.56,7346.35,-46.2646,0.8,0.8,0.8
3414.06,1562.42,64.4836,0.8,0.8,0.8
4813.71,3678.75,21.5454,0.8,0.8,0.8
388.108,1099.73,-41.9312,0.8,0.8,0.8
470.709,2471.68,-25.6958,0.8,0.8,0.8
2797.98,6343.42,-16.4795,0.8,0.8,0.8
843.632,1262.89,-73.0286,0.8,0.8,0.8
996.954,2794.4,383.789,0.8,0.8,0.8
6951.55,2596.94,-61.676,0.8,0.8,0.8
3945.51,5561.28,223.145,0.8,0.8,0.8
3439.02,6759.44,-57.6782,0.8,0.8,0.8
3371.7,5704.37,299.591,0.8,0.8,0.8
2707.07,865.501,216.278,0.8,0.8,0.8
1240.63,277.02,26.9775,0.8,0.8,0.8
2278.32,7458.02,-68.9087,0.8,0.8,0.8
6930.04,6025.31,-38.269,0.8,0.8,0.8
2600.08,3313.46,579.437,0.8,0.8,0.8
3435.53,6528.62,-46.0205,0.8,0.8,0.8
6632.11,3947.53,-26.062,0.8,0.8,0.8
6993.58,987.357,-107.513,0.8,0.8,0.8
4256.29,2259.04,3.35693,0.8,0.8,0.8
6030.46,5640.18,-5.31006,0.8,0.8,0.8
960.359,1453.65,-4.36401,0.8,0.8,0.8
3978.87,5893.46,331.97,0.8,0.8,0.8
2735.2,3227.77,339.478,0.8,0.8,0.8
196.038,929.768,15.6555,0.8,0.8,0.8
1653.16,1516.6,-6.073,0.8,0.8,0.8
952.185,2102.93,359.711,0.8,0.8,0.8
3367.06,6692.39,-63.3545,0.8,0.8,0.8
748.854,2086.2,50.4456,0.8,0.8,0.8
2986.46,6055.57,10.7117,0.8,0.8,0.8
1667.12,5317.46,-21.6675,0.8,0.8,0.8
4603.67,244.383,-93.2922,0.8,0.8,0.8
5197.88,6303.7,900.787,0.8,0.8,0.8
995.048,3911.64,-23.5596,0.8,0.8,0.8
4346.01,77.2213,-129.333,0.8,0.8,0.8
6245.06,6167.36,301.086,0.8,0.8,0.8
5651.21,6388.61,1855.44,0.8,0.8,0.8
3902.34,3538.74,108.795,0.8,0.8,0.8
5337.96,2776,-22.644,0.8,0.8,0.8
5846.66,6135.01,833.191,0.8,0.8,0.8
7439.95,716.494,-104.492,0.8,0.8,0.8
1053.18,5943.01,-26.7944,0.8,0.8,0.8
2268.25,2638.89,30.3955,0.8,0.8,0.8
6067.33,627.618,-41.8701,0.8,0.8,0.8
2927.68,5957.35,11.7493,0.8,0.8,0.8
6382.97,2495.16,-66.8945,0.8,0.8,0.8
3045.21,983.74,27.4353,0.8,0.8,0.8
6539.06,5613.94,3.32642,0.8,0.8,0.8
5248.97,6107.26,820.557,0.8,0.8,0.8
7120.6,1975.56,-92.1021,0.8,0.8,0.8
2790.67,190.356,-88.7451,0.8,0.8,0.8
5782.95,3984.31,32.5928,0.8,0.8,0.8
1685.86,3187.75,1117.74,0.8,0.8,0.8
6542.23,4968.88,9.58252,0.8,0.8,0.8
6673.74,673.59,2229.03,0.8,0.8,0.8
5136.41,737.795,1.46484,0.8,0.8,0.8
249.373,3988.58,21.9727,0.8,0.8,0.8
1694.99,5760.23,-49.6521,0.8,0.8,0.8
5018.59,2252.23,-23.8342,0.8,0.8,0.8
3499.84,2432.92,21.5149,0.8,0.8,0.8
5997.07,987.026,-81.8176,0.8,0.8,0.8
1894.07,1320.66,-19.989,0.8,0.8,0.8
4676.99,3912.68,221.313,0.8,0.8,0.8
3789.73,5830.92,495.88,0.8,0.8,0.8
2660.84,2841.19,20.8435,0.8,0.8,0.8
3430.61,4290.07,992.767,0.8,0.8,0.8
1556.89,6961.98,-61.5234,0.8,0.8,0.8
3037.02,680.959,55.0537,0.8,0.8,0.8
256.918,2537.69,-27.0691,0.8,0.8,0.8
4077.52,4225.92,855.713,0.8,0.8,0.8
1114.71,5282.38,-26.6724,0.8,0.8,0.8
2208.53,5103,191.467,0.8,0.8,0.8
4142.61,5800.68,723.267,0.8,0.8,0.8
5588.23,6129.16,1301.76,0.8,0.8,0.8
3609.67,2390.13,8.69751,0.8,0.8,0.8
5537.73,1979.27,198.395,0.8,0.8,0.8
2985.12,4957.62,2.2583,0.8,0.8,0.8
7160.37,351.518,-111.328,0.8,0.8,0.8
6433.48,4603.47,-31.7078,0.8,0.8,0.8
3145.67,4316.5,547.302,0.8,0.8,0.8
355.485,2447.21,-20.9045,0.8,0.8,0.8
4259.29,4090.84,779.48,0.8,0.8,0.8
6319.9,5525.76,22.3083,0.8,0.8,0.8
2636.09,1205.33,217.834,0.8,0.8,0.8
2795.37,6191.76,-2.65503,0.8,0.8,0.8
3958.29,5564.76,412.598,0.8,0.8,0.8
1996.32,875.677,-34.1187,0.8,0.8,0.8
4753.81,4873.44,20.9351,0.8,0.8,0.8
4848.97,4594.88,14.7095,0.8,0.8,0.8
6949.25,7266.37,-100.525,0.8,0.8,0.8
6107.71,1676.4,-67.2913,0.8,0.8,0.8
2065.26,1865.38,-8.97217,0.8,0.8,0.8
1324.05,1728.83,-26.001,0.8,0.8,0.8
5584.01,7210.92,-33.7524,0.8,0.8,0.8
3624.16,7264.48,-44.0369,0.8,0.8,0.8
1474.84,6105.19,-93.5059,0.8,0.8,0.8
1264.93,2744.44,1104.49,0.8,0.8,0.8
598.402,4128.3,-33.905,0.8,0.8,0.8
3733.93,6380.96,-6.56128,0.8,0.8,0.8
4841.45,4149.9,-19.1345,0.8,0.8,0.8
284.282,1676.29,11.3831,0.8,0.8,0.8
6997.37,666.911,715.424,0.8,0.8,0.8
3071.16,1096.88,54.8401,0.8,0.8,0.8
4999.92,6475.85,753.51,0.8,0.8,0.8
1550.8,7267.29,-45.6238,0.8,0.8,0.8
3454.7,3479.29,447.174,0.8,0.8,0.8
7146.89,3743.03,-52.948,0.8,0.8,0.8
2455.47,1379.93,2.56348,0.8,0.8,0.8
1235.99,3576.13,-12.1765,0.8,0.8,0.8
2717.22,3589.88,994.72,0.8,0.8,0.8
4657.66,3851.21,453.796,0.8,0.8,0.8
478.377,6951.77,-42.4194,0.8,0.8,0.8
3591.83,6722.1,-65.8569,0.8,0.8,0.8
1579.8,7648.61,-33.7219,0.8,0.8,0.8
