x,y,z,r,g,b
315302,4.83441e+006,106.394,0.8,0.8,0.8
315313,4.83439e+006,90.3002,0.8,0.8,0.8
315282,4.83441e+006,102.348,0.8,0.8,0.8
315310,4.83432e+006,84.3421,0.8,0.8,0.8
315299,4.83435e+006,90.9414,0.8,0.8,0.8
315310,4.83433e+006,89.9368,0.8,0.8,0.8
315275,4.83445e+006,86.3912,0.8,0.8,0.8
315378,4.83439e+006,114.863,0.8,0.8,0.8
315333,4.83438e+006,101.867,0.8,0.8,0.8
315348,4.83436e+006,82.5736,0.8,0.8,0.8
315333,4.83444e+006,117.59,0.8,0.8,0.8
315333,4.83444e+006,107.146,0.8,0.8,0.8
315364,4.83436e+006,82.8895,0.8,0.8,0.8
315317,4.83438e+006,101.087,0.8,0.8,0.8
315299,4.83435e+006,82.169,0.8,0.8,0.8
315315,4.83438e+006,90.7442,0.8,0.8,0.8
315319,4.8343e+006,83.5436,0.8,0.8,0.8
315365,4.83436e+006,82.3483,0.8,0.8,0.8
315353,4.83438e+006,101.628,0.8,0.8,0.8
315288,4.83439e+006,89.5328,0.8,0.8,0.8
315283,4.83441e+006,105.544,0.8,0.8,0.8
315287,4.83439e+006,89.5413,0.8,0.8,0.8
315302,4.83442e+006,99.9371,0.8,0.8,0.8
315289,4.83439e+006,83.1402,0.8,0.8,0.8
315332,4.83441e+006,91.6733,0.8,0.8,0.8
315319,4.83438e+006,91.7783,0.8,0.8,0.8
315288,4.8344e+006,83.1405,0.8,0.8,0.8
315288,4.83438e+006,83.7168,0.8,0.8,0.8
315296,4.83438e+006,82.3013,0.8,0.8,0.8
315331,4.83434e+006,91.5372,0.8,0.8,0.8
315356,4.83437e+006,99.3643,0.8,0.8,0.8
315327,4.83435e+006,82.5695,0.8,0.8,0.8
315298,4.83433e+006,83.5353,0.8,0.8,0.8
315289,4.83435e+006,93.9432,0.8,0.8,0.8
315310,4.8344e+006,95.201,0.8,0.8,0.8
315318,4.83437e+006,81.8789,0.8,0.8,0.8
315351,4.8344e+006,107.143,0.8,0.8,0.8
315261,4.83446e+006,100.233,0.8,0.8,0.8
315339,4.83436e+006,89.17,0.8,0.8,0.8
315303,4.83441e+006,91.9418,0.8,0.8,0.8
315318,4.83437e+006,92.4319,0.8,0.8,0.8
315317,4.83434e+006,81.5756,0.8,0.8,0.8
315299,4.83436e+006,89.8896,0.8,0.8,0.8
315343,4.83434e+006,96.7382,0.8,0.8,0.8
315320,4.8344e+006,99.5423,0.8,0.8,0.8
315389,4.83437e+006,81.6634,0.8,0.8,0.8
315370,4.83438e+006,99.1188,0.8,0.8,0.8
315312,4.83429e+006,100.259,0.8,0.8,0.8
315444,4.83438e+006,87.7291,0.8,0.8,0.8
315359,4.83436e+006,83.3764,0.8,0.8,0.8
315356,4.83439e+006,105.53,0.8,0.8,0.8
315281,4.83435e+006,83.2572,0.8,0.8,0.8
315291,4.83439e+006,97.5483,0.8,0.8,0.8
315371,4.83433e+006,83.8554,0.8,0.8,0.8
