x,y,z,r,g,b
315299.125000,4834350.000000,87.168297,0.8,0.8,0.8
315336.406250,4834355.000000,82.632408,0.8,0.8,0.8
315369.343750,4834417.000000,88.803596,0.8,0.8,0.8
315327.343750,4834341.000000,84.739288,0.8,0.8,0.8
315348.000000,4834347.500000,81.667671,0.8,0.8,0.8
315285.562500,4834350.000000,101.125397,0.8,0.8,0.8
315315.250000,4834394.500000,87.828400,0.8,0.8,0.8
315332.062500,4834370.500000,82.287201,0.8,0.8,0.8
315343.968750,4834354.500000,83.043739,0.8,0.8,0.8
315363.968750,4834340.000000,82.585197,0.8,0.8,0.8
315324.312500,4834283.500000,92.535950,0.8,0.8,0.8
315366.906250,4834379.000000,85.017365,0.8,0.8,0.8
315357.343750,4834381.000000,105.123703,0.8,0.8,0.8
315331.687500,4834355.000000,82.815804,0.8,0.8,0.8
315302.312500,4834418.000000,101.040100,0.8,0.8,0.8
315319.500000,4834383.000000,98.813324,0.8,0.8,0.8
315263.750000,4834343.500000,113.606102,0.8,0.8,0.8
315304.812500,4834410.500000,97.837791,0.8,0.8,0.8
315321.906250,4834369.000000,98.766975,0.8,0.8,0.8
315339.281250,4834307.000000,102.648247,0.8,0.8,0.8
315330.531250,4834333.000000,97.915001,0.8,0.8,0.8
315323.000000,4834373.000000,101.443092,0.8,0.8,0.8
315316.250000,4834378.500000,98.843971,0.8,0.8,0.8
315321.281250,4834363.500000,85.641602,0.8,0.8,0.8
315338.437500,4834367.000000,90.005501,0.8,0.8,0.8
315311.312500,4834384.500000,82.342331,0.8,0.8,0.8
315373.125000,4834402.000000,113.321655,0.8,0.8,0.8
315366.656250,4834422.000000,95.708099,0.8,0.8,0.8
315330.468750,4834392.500000,100.486099,0.8,0.8,0.8
315369.562500,4834384.000000,86.681900,0.8,0.8,0.8
315282.343750,4834411.500000,108.643105,0.8,0.8,0.8
315260.843750,4834321.000000,86.031799,0.8,0.8,0.8
315334.781250,4834339.000000,84.080803,0.8,0.8,0.8
315294.000000,4834349.000000,84.989502,0.8,0.8,0.8
315356.125000,4834372.000000,96.018097,0.8,0.8,0.8
315381.312500,4834358.500000,84.139771,0.8,0.8,0.8
315298.500000,4834365.000000,81.998253,0.8,0.8,0.8
315294.625000,4834378.000000,106.041550,0.8,0.8,0.8
315334.406250,4834364.500000,88.039337,0.8,0.8,0.8
315303.218750,4834347.500000,81.563499,0.8,0.8,0.8
315348.125000,4834346.000000,90.406502,0.8,0.8,0.8
315301.343750,4834423.000000,96.476097,0.8,0.8,0.8
315375.343750,4834395.000000,102.840744,0.8,0.8,0.8
315323.218750,4834355.000000,88.672997,0.8,0.8,0.8
315318.906250,4834367.500000,81.866119,0.8,0.8,0.8
315299.125000,4834411.500000,82.465965,0.8,0.8,0.8
315331.812500,4834391.000000,98.741531,0.8,0.8,0.8
315304.125000,4834335.500000,87.042503,0.8,0.8,0.8
315337.500000,4834380.000000,101.956902,0.8,0.8,0.8
315332.500000,4834351.000000,87.445251,0.8,0.8,0.8
315319.312500,4834366.500000,87.254440,0.8,0.8,0.8
315394.250000,4834384.000000,89.735001,0.8,0.8,0.8
315320.250000,4834363.500000,88.342697,0.8,0.8,0.8
315328.468750,4834364.000000,95.227997,0.8,0.8,0.8
315290.312500,4834400.000000,89.057472,0.8,0.8,0.8
315272.625000,4834454.500000,93.641403,0.8,0.8,0.8
315317.906250,4834290.000000,101.031197,0.8,0.8,0.8
315436.250000,4834396.500000,91.856003,0.8,0.8,0.8
315325.968750,4834369.000000,83.454300,0.8,0.8,0.8
315288.718750,4834392.000000,89.042061,0.8,0.8,0.8
315289.562500,4834420.000000,82.712097,0.8,0.8,0.8
315331.718750,4834349.500000,81.550240,0.8,0.8,0.8
315344.000000,4834368.000000,102.040810,0.8,0.8,0.8
315327.875000,4834375.000000,81.476967,0.8,0.8,0.8
315285.125000,4834400.500000,105.639397,0.8,0.8,0.8
315339.906250,4834345.500000,83.242897,0.8,0.8,0.8
315437.031250,4834396.500000,96.224403,0.8,0.8,0.8
315318.468750,4834375.500000,98.776299,0.8,0.8,0.8
315285.218750,4834405.500000,84.857750,0.8,0.8,0.8
315366.343750,4834364.500000,83.640602,0.8,0.8,0.8
315293.875000,4834360.000000,84.747902,0.8,0.8,0.8
315328.750000,4834365.000000,94.043282,0.8,0.8,0.8
315359.812500,4834374.500000,98.611259,0.8,0.8,0.8
315288.437500,4834379.000000,112.435143,0.8,0.8,0.8
315303.031250,4834336.500000,86.778503,0.8,0.8,0.8
315314.625000,4834313.500000,85.646233,0.8,0.8,0.8
315374.781250,4834397.000000,112.313072,0.8,0.8,0.8
315276.562500,4834325.000000,89.653000,0.8,0.8,0.8
315293.593750,4834380.500000,86.387550,0.8,0.8,0.8
315343.906250,4834340.500000,81.481300,0.8,0.8,0.8
315317.000000,4834347.500000,81.584755,0.8,0.8,0.8
315379.062500,4834352.000000,86.550797,0.8,0.8,0.8
315329.812500,4834364.000000,89.545799,0.8,0.8,0.8
315276.750000,4834454.500000,96.153397,0.8,0.8,0.8
315302.593750,4834425.500000,101.830002,0.8,0.8,0.8
315282.156250,4834412.500000,88.438637,0.8,0.8,0.8
315298.187500,4834421.500000,99.335800,0.8,0.8,0.8
315345.218750,4834373.000000,86.393204,0.8,0.8,0.8
315346.500000,4834376.500000,83.122185,0.8,0.8,0.8
315314.812500,4834384.000000,91.461273,0.8,0.8,0.8
315386.656250,4834357.500000,93.729301,0.8,0.8,0.8
315375.656250,4834393.500000,101.078148,0.8,0.8,0.8
315400.937500,4834382.000000,87.805000,0.8,0.8,0.8
315308.906250,4834407.000000,109.842201,0.8,0.8,0.8
315310.500000,4834407.500000,120.838898,0.8,0.8,0.8
315269.343750,4834328.500000,81.118301,0.8,0.8,0.8
315337.562500,4834366.500000,95.651100,0.8,0.8,0.8
315326.812500,4834372.000000,100.440331,0.8,0.8,0.8
315294.187500,4834375.000000,117.349747,0.8,0.8,0.8
315437.125000,4834393.500000,84.514801,0.8,0.8,0.8
315301.375000,4834336.500000,88.971298,0.8,0.8,0.8
315398.937500,4834370.500000,81.611183,0.8,0.8,0.8
315353.156250,4834347.000000,87.319351,0.8,0.8,0.8
315286.906250,4834351.000000,93.538254,0.8,0.8,0.8
315366.562500,4834390.500000,82.358002,0.8,0.8,0.8
315331.843750,4834365.000000,106.967003,0.8,0.8,0.8
315334.937500,4834430.500000,120.716904,0.8,0.8,0.8
315342.312500,4834373.500000,91.625801,0.8,0.8,0.8
315355.750000,4834373.500000,84.913200,0.8,0.8,0.8
315276.718750,4834427.500000,92.445976,0.8,0.8,0.8
315328.750000,4834354.500000,85.012001,0.8,0.8,0.8
315297.656250,4834354.000000,111.189201,0.8,0.8,0.8
315286.750000,4834399.000000,82.663902,0.8,0.8,0.8
315320.312500,4834392.500000,82.817047,0.8,0.8,0.8
315275.406250,4834455.500000,83.550003,0.8,0.8,0.8
315338.218750,4834349.500000,83.362564,0.8,0.8,0.8
315318.656250,4834363.500000,86.309998,0.8,0.8,0.8
315383.218750,4834372.500000,89.335899,0.8,0.8,0.8
315304.000000,4834418.000000,111.048218,0.8,0.8,0.8
315299.125000,4834371.000000,82.081902,0.8,0.8,0.8
315301.375000,4834421.000000,107.170502,0.8,0.8,0.8
315265.625000,4834322.000000,85.235649,0.8,0.8,0.8
315372.468750,4834352.500000,82.014923,0.8,0.8,0.8
315295.000000,4834361.500000,89.927803,0.8,0.8,0.8
315318.812500,4834356.000000,86.865845,0.8,0.8,0.8
315351.687500,4834357.500000,88.097198,0.8,0.8,0.8
315382.125000,4834380.000000,97.761452,0.8,0.8,0.8
315350.531250,4834379.000000,100.311287,0.8,0.8,0.8
315357.812500,4834378.000000,87.236595,0.8,0.8,0.8
315359.718750,4834352.500000,81.563347,0.8,0.8,0.8
315378.812500,4834345.000000,83.338463,0.8,0.8,0.8
315368.875000,4834415.000000,92.072403,0.8,0.8,0.8
315313.281250,4834319.000000,81.048233,0.8,0.8,0.8
315307.343750,4834414.000000,118.124702,0.8,0.8,0.8
315370.000000,4834355.000000,81.588127,0.8,0.8,0.8
315317.531250,4834362.500000,88.041527,0.8,0.8,0.8
315308.906250,4834398.500000,82.441643,0.8,0.8,0.8
315335.000000,4834358.500000,82.968704,0.8,0.8,0.8
315372.531250,4834404.000000,103.644623,0.8,0.8,0.8
315300.156250,4834425.000000,97.154701,0.8,0.8,0.8
315355.562500,4834388.000000,108.541901,0.8,0.8,0.8
315295.812500,4834331.500000,95.552597,0.8,0.8,0.8
315348.468750,4834343.500000,90.187851,0.8,0.8,0.8
315278.937500,4834422.000000,105.948097,0.8,0.8,0.8
315274.187500,4834455.500000,100.711098,0.8,0.8,0.8
315401.531250,4834372.500000,86.769203,0.8,0.8,0.8
315355.406250,4834345.500000,83.655602,0.8,0.8,0.8
315307.218750,4834399.000000,82.385979,0.8,0.8,0.8
315368.437500,4834347.000000,88.140259,0.8,0.8,0.8
315300.687500,4834361.000000,83.064499,0.8,0.8,0.8
315365.750000,4834419.500000,96.820099,0.8,0.8,0.8
315301.156250,4834356.000000,112.436234,0.8,0.8,0.8
315367.250000,4834386.000000,81.571899,0.8,0.8,0.8
315332.750000,4834324.000000,90.812599,0.8,0.8,0.8
315361.875000,4834374.000000,86.396103,0.8,0.8,0.8
315310.781250,4834330.000000,86.383301,0.8,0.8,0.8
315302.500000,4834333.000000,89.138977,0.8,0.8,0.8
315396.406250,4834384.500000,93.749702,0.8,0.8,0.8
315279.500000,4834344.500000,83.659103,0.8,0.8,0.8
315368.406250,4834413.500000,104.124336,0.8,0.8,0.8
315339.937500,4834365.500000,82.548431,0.8,0.8,0.8
315376.343750,4834395.000000,107.988602,0.8,0.8,0.8
315370.343750,4834411.000000,101.688202,0.8,0.8,0.8
315323.187500,4834365.000000,91.545937,0.8,0.8,0.8
315290.812500,4834386.500000,104.440468,0.8,0.8,0.8
315385.750000,4834388.000000,114.891502,0.8,0.8,0.8
315365.343750,4834383.000000,81.134247,0.8,0.8,0.8
315289.531250,4834381.500000,96.462753,0.8,0.8,0.8
315286.937500,4834449.500000,82.917297,0.8,0.8,0.8
315329.500000,4834319.000000,81.035797,0.8,0.8,0.8
315306.500000,4834372.500000,81.931725,0.8,0.8,0.8
315330.531250,4834360.000000,88.340576,0.8,0.8,0.8
315426.125000,4834367.000000,84.248703,0.8,0.8,0.8
315336.843750,4834311.500000,98.346748,0.8,0.8,0.8
315388.906250,4834360.500000,88.041573,0.8,0.8,0.8
315285.218750,4834404.000000,82.689102,0.8,0.8,0.8
315302.562500,4834407.500000,88.082542,0.8,0.8,0.8
315326.218750,4834362.000000,89.871597,0.8,0.8,0.8
315418.875000,4834403.500000,92.968803,0.8,0.8,0.8
315288.281250,4834458.000000,92.968300,0.8,0.8,0.8
315310.500000,4834407.500000,104.427902,0.8,0.8,0.8
315325.343750,4834362.000000,82.350876,0.8,0.8,0.8
315273.875000,4834456.500000,102.627296,0.8,0.8,0.8
315380.593750,4834374.000000,88.760437,0.8,0.8,0.8
315322.625000,4834289.000000,90.121597,0.8,0.8,0.8
315284.625000,4834410.500000,82.746246,0.8,0.8,0.8
315375.906250,4834339.500000,83.936623,0.8,0.8,0.8
315354.500000,4834323.500000,106.738510,0.8,0.8,0.8
315288.187500,4834398.500000,85.273003,0.8,0.8,0.8
315391.625000,4834357.000000,82.735107,0.8,0.8,0.8
315317.218750,4834356.000000,81.573486,0.8,0.8,0.8
315321.687500,4834347.000000,88.122940,0.8,0.8,0.8
315301.343750,4834421.000000,86.358803,0.8,0.8,0.8
315322.906250,4834404.000000,105.134560,0.8,0.8,0.8
315344.093750,4834368.000000,98.630852,0.8,0.8,0.8
315297.656250,4834352.000000,84.539848,0.8,0.8,0.8
315299.718750,4834355.500000,81.392799,0.8,0.8,0.8
315306.406250,4834358.000000,83.592850,0.8,0.8,0.8
315334.968750,4834365.000000,85.538712,0.8,0.8,0.8
315267.437500,4834332.000000,88.174202,0.8,0.8,0.8
315348.000000,4834369.500000,94.639984,0.8,0.8,0.8
315360.218750,4834359.500000,84.472580,0.8,0.8,0.8
315377.468750,4834356.500000,90.695999,0.8,0.8,0.8
315367.218750,4834383.000000,86.949944,0.8,0.8,0.8
315389.656250,4834382.500000,96.388000,0.8,0.8,0.8
315341.625000,4834379.000000,100.640007,0.8,0.8,0.8
315325.312500,4834382.000000,99.542976,0.8,0.8,0.8
315346.156250,4834386.500000,98.703468,0.8,0.8,0.8
315417.500000,4834369.500000,82.445503,0.8,0.8,0.8
315280.875000,4834353.000000,85.444702,0.8,0.8,0.8
315360.750000,4834374.000000,86.332664,0.8,0.8,0.8
315349.593750,4834386.000000,100.058151,0.8,0.8,0.8
315369.312500,4834343.500000,83.133629,0.8,0.8,0.8
315340.656250,4834344.500000,93.840401,0.8,0.8,0.8
315317.187500,4834374.500000,89.571503,0.8,0.8,0.8
315359.625000,4834393.000000,82.533325,0.8,0.8,0.8
315325.625000,4834367.500000,83.442978,0.8,0.8,0.8
315367.250000,4834323.000000,92.959999,0.8,0.8,0.8
315440.562500,4834397.500000,98.609001,0.8,0.8,0.8
315338.906250,4834318.500000,104.228302,0.8,0.8,0.8
315320.312500,4834344.500000,81.544136,0.8,0.8,0.8
315349.375000,4834393.500000,98.547997,0.8,0.8,0.8
315363.500000,4834349.500000,81.683350,0.8,0.8,0.8
315323.468750,4834303.000000,80.631500,0.8,0.8,0.8
315286.156250,4834398.500000,103.566101,0.8,0.8,0.8
315330.125000,4834396.000000,101.698097,0.8,0.8,0.8
