None,Fast,LongHornBeetle,SliceNSwipe/LongHornBeetle_tail_2n.annotation.csv
Lasso,Precise,office2,LassoFast/Office2_whiteboard_ki.annotation.csv,training
Lasso,Precise,LongHornBeetle,SliceNSwipe/LongHornBeetle_head_ab.annotation.csv,training
Lasso,Precise,Site20,SliceNSwipe/Site20_post_zs.annotation.csv
Lasso,Precise,office2,Bubble/Office2_chairs_2e.annotation.csv
Lasso,Precise,CSite4,LassoFast/CSite4_farm_7f.annotation.csv
Lasso,Precise,Lobby,SliceNSwipe/Lobby_stairs_sk.annotation.csv
Lasso,Precise,Lobby,LassoFast/Lobby_facade_d1.annotation.csv
Lasso,Precise,LongHornBeetle,LassoFast/LongHornBeetle_tail_zr.annotation.csv
Lasso,Fast,office2,LassoFast/Office2_whiteboard_ki.annotation.csv,training
Lasso,Fast,LongHornBeetle,SliceNSwipe/LongHornBeetle_head_ab.annotation.csv,training
Lasso,Fast,Lobby,SliceNSwipe/Lobby_stairs_sk.annotation.csv
Lasso,Fast,LongHornBeetle,LassoFast/LongHornBeetle_tail_zr.annotation.csv
Lasso,Fast,Site20,SliceNSwipe/Site20_post_zs.annotation.csv
Lasso,Fast,office2,Bubble/Office2_chairs_2e.annotation.csv
Lasso,Fast,CSite4,LassoFast/CSite4_farm_7f.annotation.csv
Lasso,Fast,Lobby,LassoFast/Lobby_facade_d1.annotation.csv
Lasso,Both,office2,LassoFast/Office2_whiteboard_ki.annotation.csv,training
Lasso,Both,LongHornBeetle,SliceNSwipe/LongHornBeetle_head_ab.annotation.csv,training
Lasso,Both,office2,Bubble/Office2_chairs_2e.annotation.csv
Lasso,Both,LongHornBeetle,LassoFast/LongHornBeetle_tail_zr.annotation.csv
Lasso,Both,CSite4,LassoFast/CSite4_farm_7f.annotation.csv
Lasso,Both,Lobby,SliceNSwipe/Lobby_stairs_sk.annotation.csv
Lasso,Both,Lobby,LassoFast/Lobby_facade_d1.annotation.csv
Lasso,Both,Site20,SliceNSwipe/Site20_post_zs.annotation.csv
