None,Fast,LongHornBeetle,SliceNSwipe/LongHornBeetle_tail_2n.annotation.csv
Slice'n'Swipe,Precise,office2,LassoFast/Office2_whiteboard_ki.annotation.csv,training
Slice'n'Swipe,Precise,LongHornBeetle,SliceNSwipe/LongHornBeetle_head_ab.annotation.csv,training
Slice'n'Swipe,Precise,LongHornBeetle,SliceNSwipe/LongHornBeetle_tail_2n.annotation.csv
Slice'n'Swipe,Precise,Lobby,SliceNSwipe/Lobby_stairs_sk.annotation.csv
Slice'n'Swipe,Precise,Lobby,SliceNSwipe/Lobby_facade_af.annotation.csv
Slice'n'Swipe,Precise,Site20,SliceNSwipe/Site20_post_zs.annotation.csv
Slice'n'Swipe,Precise,CSite4,LassoFast/CSite4_farm_7f.annotation.csv
Slice'n'Swipe,Precise,office2,SliceNSwipe/Office2_monitors_7u.annotation.csv
Slice'n'Swipe,Fast,office2,LassoFast/Office2_whiteboard_ki.annotation.csv,training
Slice'n'Swipe,Fast,LongHornBeetle,SliceNSwipe/LongHornBeetle_head_ab.annotation.csv,training
Slice'n'Swipe,Fast,CSite4,LassoFast/CSite4_farm_7f.annotation.csv
Slice'n'Swipe,Fast,LongHornBeetle,SliceNSwipe/LongHornBeetle_tail_2n.annotation.csv
Slice'n'Swipe,Fast,Site20,SliceNSwipe/Site20_post_zs.annotation.csv
Slice'n'Swipe,Fast,office2,SliceNSwipe/Office2_monitors_7u.annotation.csv
Slice'n'Swipe,Fast,Lobby,SliceNSwipe/Lobby_stairs_sk.annotation.csv
Slice'n'Swipe,Fast,Lobby,SliceNSwipe/Lobby_facade_af.annotation.csv
Slice'n'Swipe,Both,office2,LassoFast/Office2_whiteboard_ki.annotation.csv,training
Slice'n'Swipe,Both,LongHornBeetle,SliceNSwipe/LongHornBeetle_head_ab.annotation.csv,training
Slice'n'Swipe,Both,CSite4,LassoFast/CSite4_farm_7f.annotation.csv
Slice'n'Swipe,Both,LongHornBeetle,SliceNSwipe/LongHornBeetle_tail_2n.annotation.csv
Slice'n'Swipe,Both,Site20,SliceNSwipe/Site20_post_zs.annotation.csv
Slice'n'Swipe,Both,Lobby,SliceNSwipe/Lobby_stairs_sk.annotation.csv
Slice'n'Swipe,Both,Lobby,SliceNSwipe/Lobby_facade_af.annotation.csv
Slice'n'Swipe,Both,office2,SliceNSwipe/Office2_monitors_7u.annotation.csv
